ATIS_train_4026_de	I want to find a flight that goes from Boston to Orlando. I want him to stop in New York and I want a flight that serves breakfast	return flights ;return #1 from  boston ;return #2 to   orlando ;return #3 that  have  a  stop in new york ;return #4 that  serves breakfast	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_4027_de	Which flights are available from Atlanta to San Francisco on Wednesday afternoon?	return flights ;return #1 from  atlanta ;return #2 to san francisco ;return #3 on  wednesday ;return #4 in the afternoon	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_4028_de	Which airlines fly from Boston to Denver?	return airlines ;return #1 that  fly ;return #2 from boston ;return #3 to  denver	['select', 'filter', 'filter', 'filter']	train
ATIS_train_4029_de	Show me the cheapest rate from Baltimore to Dallas	return fares ;return #1 from  baltimore ;return #2 to dallas ;return the cheapest of #3	['select', 'filter', 'filter', 'project']	train
ATIS_train_403_de	I want to fly from Boston to Denver with a stopover in Philadelphia	return flights ;return #1 from boston ;return #2 to  denver ;return #3 with  a stop in philadelphia	['select', 'filter', 'filter', 'filter']	train
ATIS_train_4030_de	How much does a return trip between Boston and Washington cost?	return flights ;return #1 that  are round trip ;return #2 in first class ;return #3 between boston ;return #4 and washington ;return fares of #5 ;return how much is  #6	['select', 'filter', 'filter', 'filter', 'filter', 'project', 'project']	train
ATIS_train_4031_de	What is the code for business class	return codes ;return business class of #1	['select', 'project']	train
ATIS_train_4032_de	Is there a Delta Airlines flight between Boston and Washington in the early morning?	return flights ;return #1 on  delta airlines ;return #2 between boston and  washington ;return #3 in the early morning ;return are there  any  #4	['select', 'filter', 'filter', 'filter', 'boolean']	train
ATIS_train_4033_de	Which flights does Delta have between Dallas and Denver?	return flights ;return #1 on  delta ;return #2 between dallas and  denver	['select', 'filter', 'filter']	train
ATIS_train_4034_de	There are flights from Philadelphia to Denver on Sunday	return flights ;return #1 from  philadelphia ;return #2 from  denver ;return #3 that  are on  sundays	['select', 'filter', 'filter', 'filter']	train
ATIS_train_4035_de	What is the earliest flight from Boston to San Francisco?	return flights ;return #1 from boston ;return #2 to  san francisco ;return #3 that  is  the  earliest	['select', 'filter', 'filter', 'filter']	train
ATIS_train_4036_de	What is the earliest flight from Denver to Pittsburgh?	return flights ;return #1 from denver ;return #2 to  pittsburgh ;return #3 that  is  earliest	['select', 'filter', 'filter', 'filter']	train
ATIS_train_4037_de	Which flights go from Pittsburgh to San Francisco on Friday?	return flights ;return #1 on  friday ;return #2 from  pittsburgh to san francisco	['select', 'filter', 'filter']	train
ATIS_train_4038_de	I would like to book a flight with us Air First Class from Cleveland to Miami on February 22nd	return flights ;return #1 from  cleveland ;return #2 to miami ;return #3 on  february twenty second ;return #4 that  are  on  us air first class	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_4039_de	What are the afternoon flights from Denver to San Francisco?	return flights ;return #1 from  denver ;return #2 to san francisco ;return #3 in the afternoon	['select', 'filter', 'filter', 'filter']	train
ATIS_train_404_de	I want to fly Philadelphia to San Francisco on July 8th	return flights ;return #1 from  philadelphia ;return #2 to san francisco ;return #3 on  july eighth	['select', 'filter', 'filter', 'filter']	train
ATIS_train_4040_de	Show me flights from San Francisco to Denver after 4pm	return flights ;return #1 from  san francisco ;return #2 to denver ;return #3 after 4pm	['select', 'filter', 'filter', 'filter']	train
ATIS_train_4041_de	American Airlines flight information from Washington to Philadelphia	return american airlines flight ;return #1 from  washington ;return #2 to philadelphia ;return information on  #3	['select', 'filter', 'filter', 'project']	train
ATIS_train_4043_de	show me flights from oakland to dallas on sunday	return flights ;return #1 from  oakland ;return #2 to dallas ;return #3 on  sunday	['select', 'filter', 'filter', 'filter']	train
ATIS_train_4044_de	Show me the plane that Canadian airlines use	return canadian airlines ;return aircraft #1 uses	['select', 'project']	train
ATIS_train_4045_de	What type of aircraft will be used on the flight from Atlanta to Philadelphia before noon?	return flights ;return #1 from  atlanta ;return #2 to philadelphia ;return #3 before 12 o'clock noon ;return aircraft used on  #4	['select', 'filter', 'filter', 'filter', 'project']	train
ATIS_train_4046_de	How much does an economy ticket from Washington to San Francisco cost on September 30th?	return flights ;return #1 in economy ;return #2 from washington ;return #3 to  san francisco ;return #4 on september thirtieth ;return tickets of #5 ;return how much are #6	['select', 'filter', 'filter', 'filter', 'filter', 'project', 'project']	train
ATIS_train_4047_de	Can you tell me the flights that fly from Boston to Atlanta sometime after 5pm?	return flights ;return #1 from  boston ;return #2 to atlanta ;return #3 after 5pm	['select', 'filter', 'filter', 'filter']	train
ATIS_train_4049_de	Please enter all flights from Dallas to Oakland California Monday	return flights ;return #1 from dallas ;return #2 to  oakland california ;return #3 on monday	['select', 'filter', 'filter', 'filter']	train
ATIS_train_405_de	I want to find a flight from Charlotte to Las Vegas and a stopover in St. Louis	return flights ;return #1 from  charlotte ;return #2 to las vegas ;return #3 that  make a  stop in st. louis	['select', 'filter', 'filter', 'filter']	train
ATIS_train_4050_de	Show me the earliest flight from San Jose to Pittsburgh that serves a snack	return flights ;return #1 from  san jose ;return #2 to pittsburgh ;return #3 that  serves a snack ;return earliest of #4	['select', 'filter', 'filter', 'filter', 'project']	train
ATIS_train_4051_de	i would like to go from st. Paul to Kansas City on Friday with a meal	return flights ;return #1 from  st. paul ;return #2 to kansas city ;return #3 on  friday ;return #4 with  a meal	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_4052_de	Show all flights from Boston to Pittsburgh from Monday morning	return flights ;return #1 from  boston ;return #2 to pittsburgh ;return #3 leaving monday ;return #4 leaving in the morning	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_4053_de	Which flights does Delta have between Boston and San Francisco?	return flights ;return #1 on  delta ;return #2 between boston ;return #3 and  san francisco	['select', 'filter', 'filter', 'filter']	train
ATIS_train_4054_de	Please list the available ground transportation in Pittsburgh	return ground transportation ;return #1 in pittsburgh	['select', 'filter']	train
ATIS_train_4055_de	American Airlines from Phoenix to Milwaukee	return american airlines ;return #1 from  phoenix ;return #2 to  milwaukee	['select', 'filter', 'filter']	train
ATIS_train_4056_de	Show me all flights from Pittsburgh to Baltimore that depart after 3pm on Thursday	return flights ;return #1 from pittsburgh ;return #2 to  baltimore ;return #3 which  leave on thursday ;return #4 after 3 o'clock pm	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_4057_de	Show me all flights from Baltimore to Seattle	return flights ;return #1 from  baltimore ;return #2 to seattle	['select', 'filter', 'filter']	train
ATIS_train_4058_de	Show me all flights from Atlanta to San Francisco	return flights ;return #1 from  atlanta ;return #2 to san francisco	['select', 'filter', 'filter']	train
ATIS_train_4059_de	What is the earliest flight from Denver to San Francisco on the morning of August 27?	return flights ;return #1 from denver ;return #2 to  san francisco ;return #3 on august twenty seventh ;return #4 in the  morning ;return the  earliest #5	['select', 'filter', 'filter', 'filter', 'filter', 'project']	train
ATIS_train_406_de	What is the overall schedule for delta flights to all airports?	return flights ;return #1 that  are delta ;return #2 to all airports ;return total schedule of #3	['select', 'filter', 'filter', 'project']	train
ATIS_train_4060_de	Show me the flights from San Diego to San Francisco with Southwest Airlines	return flights ;return #1 on  southwest airlines ;return #2 from  san  diego ;return #3 to san  francisco	['select', 'filter', 'filter', 'filter']	train
ATIS_train_4061_de	I want a United Airlines flight from Dallas to San Francisco that departs after 8:00 a.m.	return flights ;return #1 on united airlines ;return #2 from  dallas ;return #3 to san francisco ;return #4 that leaves after 815am	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_4062_de	There are flights from Atlanta to Oakland on Thursday with meals in flight	return flights ;return #1 from atlanta ;return #2 to  oakland ;return #3 on thursday ;return #4 with  in flight meals	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_4063_de	What is the lowest round-trip price from bwi to a city?	return round trip fares ;return #1 from bwi ;return #2 to  any  city ;return the  lowest of #3	['select', 'filter', 'filter', 'aggregate']	train
ATIS_train_4064_de	Tell me about flights from Atlanta to Charlotte North Carolina that depart Monday and arrive in Charlotte	return flights ;return #1 from  atlanta ;return #2 to charlotte ;return #3 that  leave on  monday	['select', 'filter', 'filter', 'filter']	train
ATIS_train_4065_de	United Airlines stops in Denver	return flights ;return #1 on united airlines ;return #2 stopping in denver	['select', 'filter', 'filter']	train
ATIS_train_4066_de	Can you show me evening flights from Nashville to Houston that serve dinner?	return flights ;return #1 in the  evening ;return #2 from  nashville ;return #3 to houston ;return #4 that  serve dinner	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_4067_de	How much does a daily non-stop flight from US Air Boston to Pittsburgh cost?	return flights ;return #1 on us air ;return #2 from boston ;return #3 to  pittsburgh ;return #4 that  are nonstop ;return #5 that  are daily ;return the  price of #6	['select', 'filter', 'filter', 'filter', 'filter', 'filter', 'project']	train
ATIS_train_4068_de	Show me the flights from Tacoma to Miami after 6pm	return flights ;return #1 from tacoma ;return #2 to  miami ;return #3 after 6pm	['select', 'filter', 'filter', 'filter']	train
ATIS_train_4069_de	Do Eastern airlines fly between Logan and Bwi early in the morning?	return flights ;return #1 on eastern airlines ;return #2 from  logan ;return #3 to bwi ;return #4 that are early in  the  morning ;return number of  #5 ;return if #6 is at least one	['select', 'filter', 'filter', 'filter', 'filter', 'aggregate', 'boolean']	train
ATIS_train_407_de	Which cities are served by Delta Airlines?	return flights ;return #1 by delta airlines ;return cities of #2	['select', 'filter', 'project']	train
