CLEVR_train_13341_de	What shape is reflected in the large, shiny yellow object?	return objects ;return #1 that  are large ;return #2 that  are yellow ;return #3 that  are shiny ;return #1 that  are reflected in #4 ;return the  shape of #5	['select', 'filter', 'filter', 'filter', 'filter', 'project']	train
CLEVR_train_13343_de	What color do two cylinders and a cube share?	return cylinders ;return colors of #1 ;return number of  #1 for each  #2 ;return #2 where #3 is  equal to  two ;return cubes ;return colors of #5 ;return number of  #5 for each  #6 ;return #6 where #7 is  equal to  one ;return colors in both #4 and  #8	['select', 'project', 'group', 'comparative', 'select', 'project', 'group', 'comparative', 'intersection']	train
CLEVR_train_13344_de	What is the shape of the red object behind the blue cylinder?	return blue cylinder ;return red object hidden behind #1 ;return shape of #2	['select', 'project', 'project']	train
CLEVR_train_13345_de	Is the gray thing the biggest?	return the  gray thing  ;return objects ;return size of #1 ;return size of #2 ;return the  highest of #4 ;return if #3 is equal to #5	['select', 'select', 'project', 'project', 'aggregate', 'boolean']	train
CLEVR_train_13347_de	What color is the leftmost ball?	return spheres ;return #1 that are furthest to the  left ;return color of #2	['select', 'filter', 'project']	train
CLEVR_train_13348_de	How many objects are cylinders?	return objects ;return #1 that  are cylinder ;return number of #2	['select', 'filter', 'aggregate']	train
CLEVR_train_1335_de	Is one of the small blocks the same material as a large block?	return small blocks ;return large block ;return material of #1 ;return material of #2 ;return are any  of #3 the same as #4	['select', 'select', 'project', 'project', 'boolean']	train
CLEVR_train_13352_de	How many cubes or cylinders are there?	return cubes ;return cylinders ;return number of #1 ;return number of #2 ;return sum of #3 and #4	['select', 'select', 'aggregate', 'aggregate', 'arithmetic']	train
CLEVR_train_13353_de	Which shape is closest?	return objects ;return #1 that are the  closest ;return shape of #2	['select', 'filter', 'project']	train
CLEVR_train_13354_de	Are all cylinders the same material?	return cylinders ;return material of #1 ;return distinct #2 ;return number of  #3 ;return if #4 is  equal to  one	['select', 'project', 'project', 'aggregate', 'boolean']	train
CLEVR_train_13357_ja	How many objects are not red?	return objects ;return #1 that  are red ;return #1 besides #2 ;return number of #3	['select', 'filter', 'discard', 'aggregate']	train
CLEVR_train_13358_de	How many shiny objects are there?	return objects ;return #1 that  are shiny ;return the  number of #2	['select', 'filter', 'aggregate']	train
CLEVR_train_13359_ja	How many mat objects are the same color?	return objects ;return #1 that  are matte ;return the  colors of #2 ;return #2 where #3 are the  same ;return number of  #4	['select', 'filter', 'project', 'comparative', 'aggregate']	train
CLEVR_train_1336_de	Are the green and brown cylinders the same size?	return green cylinder  ;return brown cylinder  ;return size of #1 ;return size of #2 ;return if #3 is the  same as #4	['select', 'select', 'project', 'project', 'boolean']	train
CLEVR_train_13363_de	What color is the round matt object behind the metallic object that is closest to the viewer?	return objects ;return #1 that  are metallic ;return #2 that  is  closest to  viewer ;return #1 that  are round ;return #4 that  are matte ;return #5 that  is  behind #3 ;return color of #6	['select', 'filter', 'filter', 'filter', 'filter', 'filter', 'project']	train
CLEVR_train_13365_de	What color is the object that is not green?	return object ;return #1 that  is  not green ;return color of #2	['select', 'filter', 'project']	train
CLEVR_train_13366_de	What color is the blunt object?	return the  dull object ;return color of #1	['select', 'project']	train
CLEVR_train_13368_de	What is the shape of the only brown object?	return brown item ;return shape of #1	['select', 'project']	train
CLEVR_train_13372_de	Find the object on the far left. What is on the right and something in front?	return object ;return #1 that  is  left most ;return #1 sitting to the  right and slightly in front of #2	['select', 'filter', 'filter']	train
CLEVR_train_13373_de	How many of the objects are small balls	return objects ;return #1 that  are small spheres ;return number of #2	['select', 'filter', 'aggregate']	train
CLEVR_train_13375_de	What is the color of the ball?	return the  balls ;return the  colors of #1	['select', 'project']	train
CLEVR_train_13376_de	Are all blue cylinders the same material?	return blue cylinders ;return materials of #1 ;return are #2 all the  same	['select', 'project', 'boolean']	train
CLEVR_train_13377_de	What material is the object in front of the shiny ball?	return object ;return the  shiny sphere ;return #1 in  front of #2 ;return material of #3	['select', 'select', 'filter', 'project']	train
CLEVR_train_1338_de	What shape is there only one?	return objects ;return shapes of #1 ;return the  number of  #1 for each #2 ;return #2 where #3 is  one	['select', 'project', 'group', 'comparative']	train
CLEVR_train_13384_de	What color are the three metal cylinders?	return metallic cylinders ;return color of #1	['select', 'project']	train
CLEVR_train_13385_de	Are there shapes that are identical to the cyan object?	return objects ;return #1 that are cyan ;return the shape of  #2 ;return objects besides  #2 ;return shapes of  #4 ;return #4 where  #5 is the same as #3 ;return if  there are any  #6	['select', 'filter', 'project', 'discard', 'project', 'comparative', 'boolean']	train
CLEVR_train_13386_de	There is a green object; What shape is it?	return green object ;return shape of #1	['select', 'project']	train
CLEVR_train_13387_de	What color are most large cubes?	return large cubes ;return color of #1 ;return number of  #1 for each #2 ;return #2 where #3 is highest	['select', 'project', 'group', 'superlative']	train
CLEVR_train_13388_de	What seems to be in the middle of the objects between the two small cylinders?	return objects ;return small cylinders ;return #1 between #2 ;return What appears to  be in the   center of #3	['select', 'select', 'filter', 'project']	train
CLEVR_train_1339_ja	What color blue is in the photo?	return the  photo ;return shades in #1 ;return #2 that are  blue ;return number of  #3	['select', 'project', 'filter', 'aggregate']	train
CLEVR_train_13390_de	What color do the objects have in common?	return objects ;return colors of #1 ;return number of  #1 for each #2 ;return #2 where #3 is higher than one	['select', 'project', 'group', 'comparative']	train
CLEVR_train_13395_de	Which material is to the left of the gray cylinder and to the left of the round ball?	return the   objects ;return the   gray cylinder ;return the   round sphere ;return #2 ,  #3 ;return #1 to  the   left of #4 ;return the   material of #5	['select', 'select', 'select', 'union', 'filter', 'project']	train
CLEVR_train_13397_de	How many objects are in the lower right quarter?	return objects ;return #1 in the bottom right quarter ;return number of #2	['select', 'filter', 'aggregate']	train
CLEVR_train_13398_de	There are four large balls; What color is the red metal ball?	return large spheres ;return red sphere ;return #2 that is metallic ;return #1 that is to the left of  #3 ;return color of  #4	['select', 'select', 'filter', 'filter', 'project']	train
CLEVR_train_13402_de	Are there cubes that are the same color as another cube?	return cubes ;return #1 that  have  the same color as another cube ;return if  there  is  #2	['select', 'filter', 'boolean']	train
CLEVR_train_13403_de	Is the green thing hiding behind the gray thing the Sam material as the red thing?	return thing ;return #1 that  Is green ;return #1 that  Is gray ;return #2 hiding behind #3 ;return #1 that  Is red ;return material of #4 ;return material of #5 ;return if  #6 Is same as #7	['select', 'filter', 'filter', 'filter', 'filter', 'project', 'project', 'boolean']	train
CLEVR_train_13406_de	How many small objects are on the right?	return small objects ;return #1 that  are to  the  right ;return number of  #2	['select', 'filter', 'aggregate']	train
CLEVR_train_13407_de	Are there two large objects made of the same material?	return objects ;return #1 that are large ;return materials of #2 ;return #2 where #3 is the  same ;return number of  #4 ;return if #5 is equal to two	['select', 'filter', 'project', 'comparative', 'aggregate', 'boolean']	train
CLEVR_train_13408_de	Are the two balls colored the same way?	return balls ;return colors of #1 ;return distinct #2 ;return number of  #3 ;return if #4 is  one	['select', 'project', 'project', 'aggregate', 'boolean']	train
CLEVR_train_13409_de	How many blocks are metallic?	return blocks ;return #1 that are metallic ;return number of #2	['select', 'filter', 'aggregate']	train
CLEVR_train_13410_de	Is the cyan object the same material as the other?	return object ;return #1 that is cyan ;return material of  #2 ;return if  #3 is the   same material as the other	['select', 'filter', 'project', 'boolean']	train
CLEVR_train_13416_de	Are all shapes cubes?	return shapes ;return if  all #1 are cubes	['select', 'boolean']	train
CLEVR_train_13417_de	What color is the only item that is not blue or bluish?	return items ;return #1 that  are blue ;return #1 that  are blueish hue ;return #2 , #3 ;return #1 besides #4 ;return color of #5	['select', 'filter', 'filter', 'union', 'discard', 'project']	train
CLEVR_train_13418_de	Are there five dice?	return cubes ;return number of  #1 ;return if  #2 is  five	['select', 'aggregate', 'boolean']	train
CLEVR_train_13419_ja	If the green objects are shiny, how many objects are shiny?	return green object ;return number of #1 ;return objects besides #1 ;return #3 that  are shiny ;return number of #4 ;return sum of #2 and  #5	['select', 'aggregate', 'discard', 'filter', 'aggregate', 'arithmetic']	train
